district_code,district_name,housing_type,area_basis,front_area_bucket,market_area_bucket,market_area_label,deposit_bucket,deposit_bucket_label,contract_count,deposit_q25_manwon,deposit_median_manwon,deposit_q75_manwon,deposit_min_manwon,deposit_max_manwon,latest_contract_date,first_contract_date,represented_month_count,recent_3m_count,recent_6m_count,monthly_rent_q25_manwon,monthly_rent_median_manwon,monthly_rent_q75_manwon,monthly_rent_min_manwon,monthly_rent_max_manwon,contract_scope,data_start_date,data_end_date,recommended_contract_scope,total_contract_count,new_contract_count,renewal_contract_count,unknown_contract_count,new_unknown_contract_count,pre_completion_contract_count,confidence,new_contract_rate,recent_3m_rate,recent_6m_rate,is_recommendation_usable,transaction_type
11380,은평구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,5000_10000,"5,000만~1억원",82,5000.0,5000.0,5000.0,5000.0,8000.0,2026-06-29,2025-07-01,12,16,38,120.0,150.0,210.0,40.0,350.0,new,2025-07-01,2026-06-30,new,107,82,24,1,83,3,medium,0.7663551401869159,0.1951219512195122,0.4634146341463415,True,monthly_rent
11380,은평구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,over_30000,3억원 이상,148,30000.0,40000.0,45000.0,30000.0,70000.0,2026-06-29,2025-07-01,12,49,97,50.0,100.0,140.0,10.0,220.0,new,2025-07-01,2026-06-30,new,271,148,114,9,157,4,high,0.5461254612546126,0.3310810810810811,0.6554054054054054,True,monthly_rent
11380,은평구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,10000_30000,1억~3억원,50,10000.0,10000.0,20000.0,10000.0,25000.0,2026-06-17,2025-07-03,12,14,28,169.0,200.0,220.0,100.0,400.0,new,2025-07-01,2026-06-30,new,74,50,19,5,55,0,medium,0.6756756756756757,0.28,0.56,True,monthly_rent
11380,은평구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,over_30000,3억원 이상,35,32500.0,40000.0,55000.0,30000.0,80000.0,2026-06-25,2025-07-05,11,13,18,70.0,100.0,150.0,30.0,265.0,new,2025-07-01,2026-06-30,new,79,35,43,1,36,0,medium,0.4430379746835443,0.37142857142857144,0.5142857142857142,True,monthly_rent
11380,은평구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,1000_3000,"1,000만~3,000만원",212,1000.0,1000.0,1000.0,1000.0,2000.0,2026-06-29,2025-07-04,12,44,107,50.0,60.0,67.25,34.0,90.0,new,2025-07-01,2026-06-30,new,258,212,46,0,212,0,high,0.8217054263565892,0.20754716981132076,0.5047169811320755,True,monthly_rent
11380,은평구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,3000_5000,"3,000만~5,000만원",44,3000.0,3000.0,4100.0,3000.0,4800.0,2026-06-11,2025-07-03,12,6,21,37.0,42.0,50.5,29.0,75.0,new,2025-07-01,2026-06-30,new,83,44,39,0,44,0,medium,0.5301204819277109,0.13636363636363635,0.4772727272727273,True,monthly_rent
11380,은평구,apartment,exclusive_area,under_20,under_20,20㎡ 이하,5000_10000,"5,000만~1억원",119,5400.0,7370.0,7800.0,5000.0,9800.0,2026-06-26,2025-07-11,12,38,88,32.0,36.0,39.0,3.0,100.0,new,2025-07-01,2026-06-30,new,373,119,253,1,120,0,high,0.3190348525469169,0.31932773109243695,0.7394957983193278,True,monthly_rent
11380,은평구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,10000_30000,1억~3억원,89,10300.0,11000.0,12000.0,10000.0,19500.0,2026-06-23,2025-07-04,12,17,42,10.0,15.0,20.0,3.0,45.0,new,2025-07-01,2026-06-30,new,138,89,49,0,89,0,medium,0.644927536231884,0.19101123595505617,0.47191011235955055,True,monthly_rent
11380,은평구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,1000_3000,"1,000만~3,000만원",507,1000.0,1000.0,1000.0,1000.0,2500.0,2026-06-29,2025-07-02,12,110,272,58.0,62.0,65.0,35.0,130.0,new,2025-07-01,2026-06-30,new,656,507,148,1,508,0,high,0.7728658536585366,0.21696252465483234,0.5364891518737672,True,monthly_rent
11380,은평구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,3000_5000,"3,000만~5,000만원",129,3000.0,3000.0,3000.0,3000.0,4816.0,2026-06-26,2025-07-05,12,40,69,44.0,50.0,55.0,12.0,120.0,new,2025-07-01,2026-06-30,new,182,129,51,2,131,0,high,0.7087912087912088,0.31007751937984496,0.5348837209302325,True,monthly_rent
11380,은평구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,5000_10000,"5,000만~1억원",35,5000.0,5000.0,7000.0,5000.0,9600.0,2026-06-27,2025-07-04,10,7,22,26.0,42.0,50.0,5.0,75.0,new,2025-07-01,2026-06-30,new,61,35,26,0,35,0,medium,0.5737704918032787,0.2,0.6285714285714286,True,monthly_rent
11380,은평구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,500_1000,"500만~1,000만원",92,500.0,500.0,500.0,500.0,965.0,2026-06-26,2025-07-03,12,21,53,58.0,61.5,65.0,40.0,70.0,new,2025-07-01,2026-06-30,new,145,92,52,1,93,0,medium,0.6344827586206897,0.22826086956521738,0.5760869565217391,True,monthly_rent
11380,은평구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,1000_3000,"1,000만~3,000만원",70,1000.0,1000.0,1941.75,1000.0,2500.0,2026-06-29,2025-07-03,12,23,45,60.0,64.0,80.0,42.0,135.0,new,2025-07-01,2026-06-30,new,77,70,7,0,70,0,medium,0.9090909090909091,0.32857142857142857,0.6428571428571429,True,monthly_rent
11380,은평구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,10000_30000,1억~3억원,88,10500.0,12000.0,13025.0,10000.0,20000.0,2026-06-29,2025-07-19,12,26,56,10.0,15.0,20.0,3.0,45.0,new,2025-07-01,2026-06-30,new,130,88,40,2,90,0,medium,0.676923076923077,0.29545454545454547,0.6363636363636364,True,monthly_rent
11380,은평구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,1000_3000,"1,000만~3,000만원",354,1000.0,1000.0,1000.0,1000.0,2500.0,2026-06-30,2025-07-03,12,78,183,60.0,65.0,66.0,32.0,90.0,new,2025-07-01,2026-06-30,new,482,354,124,4,358,0,high,0.7344398340248963,0.22033898305084745,0.5169491525423728,True,monthly_rent
11380,은평구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,3000_5000,"3,000만~5,000만원",73,3000.0,3000.0,3000.0,3000.0,4000.0,2026-06-29,2025-07-01,12,20,41,52.0,56.0,65.0,25.0,75.0,new,2025-07-01,2026-06-30,new,95,73,22,0,73,0,medium,0.7684210526315789,0.273972602739726,0.5616438356164384,True,monthly_rent
11380,은평구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,5000_10000,"5,000만~1억원",39,5000.0,5000.0,7000.0,5000.0,9990.0,2026-06-27,2025-07-05,12,9,20,32.5,45.0,50.5,1.0,70.0,new,2025-07-01,2026-06-30,new,62,39,23,0,39,0,medium,0.6290322580645161,0.23076923076923078,0.5128205128205128,True,monthly_rent
11380,은평구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,500_1000,"500만~1,000만원",81,500.0,500.0,500.0,500.0,800.0,2026-06-29,2025-07-01,12,18,37,43.0,57.0,65.0,30.0,82.0,new,2025-07-01,2026-06-30,new,150,81,69,0,81,0,medium,0.54,0.2222222222222222,0.4567901234567901,True,monthly_rent
11380,은평구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,10000_30000,1억~3억원,277,13000.0,15800.0,18300.0,10000.0,26000.0,2026-06-30,2025-07-01,12,69,142,11.0,20.0,25.0,2.0,80.0,new,2025-07-01,2026-06-30,new,380,277,96,7,284,0,high,0.7289473684210527,0.2490974729241877,0.5126353790613718,True,monthly_rent
11380,은평구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,1000_3000,"1,000만~3,000만원",287,1000.0,2000.0,2000.0,1000.0,2985.0,2026-06-30,2025-07-01,12,54,138,54.0,70.0,80.0,9.0,160.0,new,2025-07-01,2026-06-30,new,334,287,46,1,288,0,high,0.8592814371257484,0.18815331010452963,0.4808362369337979,True,monthly_rent
11380,은평구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,3000_5000,"3,000만~5,000만원",143,3000.0,3000.0,3040.0,3000.0,4913.0,2026-06-16,2025-07-02,12,35,75,60.0,79.0,90.0,4.0,120.0,new,2025-07-01,2026-06-30,new,178,143,32,3,146,0,high,0.8033707865168539,0.24475524475524477,0.5244755244755245,True,monthly_rent
11380,은평구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,5000_10000,"5,000만~1억원",120,5000.0,5500.0,7538.25,5000.0,9800.0,2026-06-30,2025-07-05,12,30,53,20.0,50.0,70.0,1.0,105.0,new,2025-07-01,2026-06-30,new,152,120,29,3,123,0,high,0.7894736842105263,0.25,0.44166666666666665,True,monthly_rent
11380,은평구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,500_1000,"500만~1,000만원",31,500.0,500.0,500.0,500.0,900.0,2026-06-27,2025-07-01,12,7,17,36.0,50.0,62.5,10.0,155.0,new,2025-07-01,2026-06-30,new,40,31,8,1,32,0,medium,0.775,0.22580645161290322,0.5483870967741935,True,monthly_rent
11380,은평구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,under_500,500만원 미만,48,100.0,100.0,200.0,0.0,350.0,2026-06-11,2025-07-09,12,22,28,24.75,36.0,40.5,20.0,100.0,new,2025-07-01,2026-06-30,new,58,48,9,1,49,0,medium,0.8275862068965517,0.4583333333333333,0.5833333333333334,True,monthly_rent
11380,은평구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,10000_30000,1억~3억원,191,10500.0,12000.0,17000.0,10000.0,25800.0,2026-06-29,2025-07-09,12,51,104,10.0,20.0,25.0,1.0,80.0,new,2025-07-01,2026-06-30,new,253,191,61,1,192,0,high,0.7549407114624506,0.2670157068062827,0.5445026178010471,True,monthly_rent
11380,은평구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,1000_3000,"1,000만~3,000만원",209,1000.0,1000.0,2000.0,1000.0,2500.0,2026-06-29,2025-07-02,12,58,109,50.0,60.0,70.0,10.0,150.0,new,2025-07-01,2026-06-30,new,230,209,21,0,209,0,high,0.908695652173913,0.27751196172248804,0.5215311004784688,True,monthly_rent
11380,은평구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,3000_5000,"3,000만~5,000만원",79,3000.0,3000.0,4000.0,3000.0,4923.0,2026-06-30,2025-07-04,12,24,46,41.0,70.0,85.0,20.0,140.0,new,2025-07-01,2026-06-30,new,86,79,7,0,79,0,medium,0.9186046511627907,0.3037974683544304,0.5822784810126582,True,monthly_rent
11380,은평구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,5000_10000,"5,000만~1억원",88,5000.0,7645.0,8890.0,5000.0,9997.0,2026-06-30,2025-07-02,12,24,48,15.0,29.0,53.25,4.0,130.0,new,2025-07-01,2026-06-30,new,110,88,21,1,89,0,medium,0.8,0.2727272727272727,0.5454545454545454,True,monthly_rent
11380,은평구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,500_1000,"500만~1,000만원",51,500.0,500.0,500.0,500.0,968.0,2026-06-20,2025-07-06,12,16,29,35.0,40.0,50.0,10.0,65.0,new,2025-07-01,2026-06-30,new,56,51,5,0,51,0,medium,0.9107142857142857,0.3137254901960784,0.5686274509803921,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,10000_30000,1억~3억원,353,12800.0,15000.0,19000.0,10000.0,29000.0,2026-06-30,2025-07-02,12,119,198,15.0,20.0,30.0,2.0,130.0,new,2025-07-01,2026-06-30,new,503,353,142,8,361,0,high,0.7017892644135189,0.3371104815864023,0.5609065155807366,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,1000_3000,"1,000만~3,000만원",237,1000.0,2000.0,2000.0,1000.0,2916.0,2026-06-27,2025-07-01,12,50,122,50.0,60.0,70.0,14.0,150.0,new,2025-07-01,2026-06-30,new,285,237,48,0,237,0,high,0.8315789473684211,0.2109704641350211,0.5147679324894515,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,3000_5000,"3,000만~5,000만원",146,3000.0,3000.0,3000.0,3000.0,4903.0,2026-06-30,2025-07-04,12,33,66,60.5,80.0,90.0,6.0,150.0,new,2025-07-01,2026-06-30,new,171,146,24,1,147,0,high,0.8538011695906432,0.22602739726027396,0.4520547945205479,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,5000_10000,"5,000만~1억원",164,5000.0,5000.0,7000.0,5000.0,9900.0,2026-06-29,2025-07-05,12,37,90,50.0,70.0,100.0,5.0,180.0,new,2025-07-01,2026-06-30,new,203,164,37,2,166,0,high,0.8078817733990148,0.22560975609756098,0.5487804878048781,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,500_1000,"500만~1,000만원",31,500.0,500.0,500.0,500.0,867.0,2026-06-29,2025-07-01,12,8,13,37.5,43.0,50.0,20.0,94.0,new,2025-07-01,2026-06-30,new,39,31,8,0,31,0,medium,0.7948717948717948,0.25806451612903225,0.41935483870967744,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,10000_30000,1억~3억원,154,13000.0,17900.0,23000.0,10000.0,29500.0,2026-06-29,2025-07-05,12,41,84,20.0,30.0,50.0,4.0,175.0,new,2025-07-01,2026-06-30,new,199,154,44,1,155,0,high,0.7738693467336684,0.2662337662337662,0.5454545454545454,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,1000_3000,"1,000만~3,000만원",36,1000.0,2000.0,2000.0,1000.0,2500.0,2026-06-02,2025-07-12,11,6,17,60.0,70.0,90.0,20.0,110.0,new,2025-07-01,2026-06-30,new,47,36,11,0,36,0,medium,0.7659574468085106,0.16666666666666666,0.4722222222222222,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,3000_5000,"3,000만~5,000만원",60,3000.0,3000.0,3775.0,3000.0,4500.0,2026-06-12,2025-07-04,11,11,30,80.0,97.5,110.0,30.0,155.0,new,2025-07-01,2026-06-30,new,67,60,7,0,60,0,medium,0.8955223880597015,0.18333333333333332,0.5,True,monthly_rent
11380,은평구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,5000_10000,"5,000만~1억원",63,5000.0,5000.0,6000.0,5000.0,9000.0,2026-06-27,2025-07-04,12,16,34,64.5,85.0,100.0,25.0,145.0,new,2025-07-01,2026-06-30,new,77,63,13,1,64,0,medium,0.8181818181818182,0.25396825396825395,0.5396825396825397,True,monthly_rent
11380,은평구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,1000_3000,"1,000만~3,000만원",114,1000.0,1000.0,1381.0,1000.0,2500.0,2026-06-28,2025-07-01,12,26,64,42.0,48.0,55.0,6.0,90.0,new,2025-07-01,2026-06-30,new,134,114,18,2,116,0,high,0.8507462686567164,0.22807017543859648,0.5614035087719298,True,monthly_rent
11380,은평구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,3000_5000,"3,000만~5,000만원",34,3000.0,3000.0,4000.0,3000.0,4000.0,2026-06-19,2025-07-19,11,8,20,30.0,40.0,58.75,3.0,90.0,new,2025-07-01,2026-06-30,new,39,34,4,1,35,0,medium,0.8717948717948718,0.23529411764705882,0.5882352941176471,True,monthly_rent
11380,은평구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,5000_10000,"5,000만~1억원",43,5250.0,7000.0,8600.0,5000.0,9840.0,2026-06-21,2025-07-29,12,7,24,10.0,20.0,33.0,4.0,65.0,new,2025-07-01,2026-06-30,new,52,43,9,0,43,0,medium,0.8269230769230769,0.16279069767441862,0.5581395348837209,True,monthly_rent
11380,은평구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,500_1000,"500만~1,000만원",42,500.0,500.0,500.0,500.0,830.0,2026-06-27,2025-07-26,12,9,27,38.5,46.5,54.0,28.0,60.0,new,2025-07-01,2026-06-30,new,47,42,5,0,42,0,medium,0.8936170212765957,0.21428571428571427,0.6428571428571429,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,1000_3000,"1,000만~3,000만원",214,1000.0,1000.0,1000.0,1000.0,2000.0,2026-06-30,2025-07-01,12,52,107,40.0,50.0,60.0,20.0,100.0,new,2025-07-01,2026-06-30,new,240,214,13,13,227,0,high,0.8916666666666667,0.24299065420560748,0.5,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,3000_5000,"3,000만~5,000만원",33,3000.0,3000.0,4000.0,3000.0,4900.0,2026-06-24,2025-07-07,11,8,16,38.0,55.0,65.0,20.0,90.0,new,2025-07-01,2026-06-30,new,46,33,7,6,39,0,medium,0.717391304347826,0.24242424242424243,0.48484848484848486,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,500_1000,"500만~1,000만원",157,500.0,500.0,500.0,500.0,800.0,2026-06-27,2025-07-01,12,33,80,35.0,40.0,45.0,10.0,110.0,new,2025-07-01,2026-06-30,new,169,157,12,0,157,0,high,0.9289940828402367,0.21019108280254778,0.5095541401273885,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,under_500,500만원 미만,64,200.0,300.0,300.0,0.0,400.0,2026-06-17,2025-07-04,12,14,31,30.0,34.5,37.75,10.0,60.0,new,2025-07-01,2026-06-30,new,69,64,5,0,64,0,medium,0.927536231884058,0.21875,0.484375,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,1000_3000,"1,000만~3,000만원",487,1000.0,1000.0,1500.0,1000.0,2520.0,2026-06-29,2025-07-02,12,131,261,40.0,50.0,60.0,10.0,100.0,new,2025-07-01,2026-06-30,new,540,487,47,6,493,0,high,0.9018518518518519,0.26899383983572894,0.5359342915811088,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,3000_5000,"3,000만~5,000만원",69,3000.0,3000.0,3000.0,3000.0,4000.0,2026-06-29,2025-07-01,12,12,39,40.0,55.0,65.0,5.0,95.0,new,2025-07-01,2026-06-30,new,80,69,9,2,71,0,medium,0.8625,0.17391304347826086,0.5652173913043478,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,5000_10000,"5,000만~1억원",56,5000.0,5750.0,8000.0,5000.0,9000.0,2026-06-10,2025-07-07,12,13,28,20.0,30.0,45.75,2.0,90.0,new,2025-07-01,2026-06-30,new,78,56,15,7,63,0,medium,0.717948717948718,0.23214285714285715,0.5,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,500_1000,"500만~1,000만원",278,500.0,500.0,500.0,500.0,800.0,2026-06-30,2025-07-01,12,61,147,35.0,40.0,45.0,20.0,80.0,new,2025-07-01,2026-06-30,new,298,278,18,2,280,0,high,0.9328859060402684,0.21942446043165467,0.5287769784172662,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,under_500,500만원 미만,59,200.0,300.0,300.0,0.0,450.0,2026-06-23,2025-07-06,12,12,32,27.0,30.0,36.5,10.0,50.0,new,2025-07-01,2026-06-30,new,60,59,1,0,59,0,medium,0.9833333333333333,0.2033898305084746,0.5423728813559322,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,10000_30000,1억~3억원,80,11000.0,13000.0,13000.0,10000.0,20000.0,2026-06-22,2025-07-07,12,19,34,15.0,20.0,35.0,2.0,100.0,new,2025-07-01,2026-06-30,new,101,80,16,5,85,0,medium,0.7920792079207921,0.2375,0.425,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,1000_3000,"1,000만~3,000만원",456,1000.0,1000.0,2000.0,1000.0,2500.0,2026-06-29,2025-07-01,12,119,238,50.0,60.0,65.0,30.0,135.0,new,2025-07-01,2026-06-30,new,517,456,53,8,464,0,high,0.8820116054158608,0.26096491228070173,0.5219298245614035,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,3000_5000,"3,000만~5,000만원",109,3000.0,3000.0,3500.0,3000.0,4500.0,2026-06-29,2025-07-05,12,25,55,50.0,60.0,70.0,15.0,110.0,new,2025-07-01,2026-06-30,new,135,109,22,4,113,0,high,0.8074074074074075,0.22935779816513763,0.5045871559633027,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,5000_10000,"5,000만~1억원",85,5000.0,5000.0,7000.0,5000.0,9800.0,2026-06-21,2025-07-05,12,19,34,35.0,50.0,60.0,10.0,150.0,new,2025-07-01,2026-06-30,new,121,85,29,7,92,0,medium,0.7024793388429752,0.2235294117647059,0.4,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,500_1000,"500만~1,000만원",106,500.0,500.0,500.0,500.0,700.0,2026-06-30,2025-07-05,12,35,60,35.5,45.0,50.0,20.0,80.0,new,2025-07-01,2026-06-30,new,120,106,14,0,106,0,high,0.8833333333333333,0.330188679245283,0.5660377358490566,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,10000_30000,1억~3억원,78,11700.0,13000.0,14500.0,10000.0,20000.0,2026-06-27,2025-07-05,12,18,30,25.0,40.0,53.75,10.0,100.0,new,2025-07-01,2026-06-30,new,96,78,18,0,78,0,medium,0.8125,0.23076923076923078,0.38461538461538464,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,1000_3000,"1,000만~3,000만원",71,1000.0,2000.0,2000.0,1000.0,2500.0,2026-06-24,2025-07-01,12,11,32,56.0,70.0,90.0,40.0,130.0,new,2025-07-01,2026-06-30,new,85,71,12,2,73,0,medium,0.8352941176470589,0.15492957746478872,0.4507042253521127,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,3000_5000,"3,000만~5,000만원",62,3000.0,3000.0,3000.0,3000.0,4500.0,2026-06-23,2025-07-02,12,14,26,66.25,80.0,90.0,10.0,135.0,new,2025-07-01,2026-06-30,new,78,62,14,2,64,0,medium,0.7948717948717948,0.22580645161290322,0.41935483870967744,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,5000_10000,"5,000만~1억원",71,5000.0,5000.0,6000.0,5000.0,9000.0,2026-06-27,2025-07-07,12,12,27,57.5,70.0,90.0,30.0,150.0,new,2025-07-01,2026-06-30,new,80,71,7,2,73,0,medium,0.8875,0.16901408450704225,0.38028169014084506,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,1000_3000,"1,000만~3,000만원",48,1000.0,1250.0,2000.0,1000.0,2500.0,2026-06-26,2025-07-04,12,6,18,50.0,60.0,80.0,30.0,220.0,new,2025-07-01,2026-06-30,new,54,48,6,0,48,0,medium,0.8888888888888888,0.125,0.375,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,5000_10000,"5,000만~1억원",34,5000.0,5000.0,5375.0,5000.0,8000.0,2026-06-11,2025-07-05,10,9,18,66.25,82.5,103.75,25.0,150.0,new,2025-07-01,2026-06-30,new,37,34,3,0,34,0,medium,0.918918918918919,0.2647058823529412,0.5294117647058824,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,1000_3000,"1,000만~3,000만원",212,1000.0,1000.0,1000.0,1000.0,2500.0,2026-06-28,2025-07-03,12,38,110,40.0,47.0,52.0,10.0,85.0,new,2025-07-01,2026-06-30,new,237,212,9,16,228,0,high,0.8945147679324894,0.1792452830188679,0.5188679245283019,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,3000_5000,"3,000만~5,000만원",47,3000.0,3000.0,3500.0,3000.0,4000.0,2026-06-23,2025-07-05,11,11,20,30.0,35.0,40.0,20.0,65.0,new,2025-07-01,2026-06-30,new,60,47,1,12,59,0,medium,0.7833333333333333,0.23404255319148937,0.425531914893617,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,500_1000,"500만~1,000만원",188,500.0,500.0,500.0,500.0,800.0,2026-06-27,2025-07-01,12,44,99,35.0,41.5,47.0,15.0,70.0,new,2025-07-01,2026-06-30,new,212,188,14,10,198,0,high,0.8867924528301887,0.23404255319148937,0.526595744680851,True,monthly_rent
11380,은평구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,under_500,500만원 미만,90,200.0,300.0,300.0,0.0,400.0,2026-06-29,2025-07-01,12,18,45,31.25,40.0,47.0,10.0,68.0,new,2025-07-01,2026-06-30,new,96,90,5,1,91,0,medium,0.9375,0.2,0.5,True,monthly_rent
11410,서대문구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,1000_3000,"1,000만~3,000만원",41,1000.0,1000.0,1000.0,1000.0,2945.0,2026-06-09,2025-07-03,10,1,15,85.0,110.0,115.0,16.0,200.0,new,2025-07-01,2026-06-30,new,58,41,12,5,46,0,medium,0.7068965517241379,0.024390243902439025,0.36585365853658536,True,monthly_rent
11410,서대문구,apartment,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,10000_30000,1억~3억원,76,10255.5,11902.5,14197.5,10000.0,27000.0,2026-06-19,2025-07-29,11,14,26,33.5,40.0,46.75,4.0,180.0,new,2025-07-01,2026-06-30,new,168,76,73,19,95,0,medium,0.4523809523809524,0.18421052631578946,0.34210526315789475,True,monthly_rent
11410,서대문구,apartment,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,5000_10000,"5,000만~1억원",50,7550.0,7720.0,8383.75,5000.0,9863.0,2026-06-23,2025-07-25,12,21,31,36.5,78.0,83.0,4.0,175.0,new,2025-07-01,2026-06-30,new,129,50,73,6,56,0,medium,0.3875968992248062,0.42,0.62,True,monthly_rent
11410,서대문구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,10000_30000,1억~3억원,241,10000.0,14640.0,20000.0,10000.0,27136.0,2026-06-25,2025-07-02,12,55,112,100.0,145.0,200.0,10.0,320.0,new,2025-07-01,2026-06-30,new,446,241,166,39,280,0,high,0.5403587443946188,0.22821576763485477,0.46473029045643155,True,monthly_rent
11410,서대문구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,3000_5000,"3,000만~5,000만원",60,3000.0,3000.0,4000.0,3000.0,4900.0,2026-06-11,2025-07-03,11,11,30,97.5,146.0,170.0,18.0,290.0,new,2025-07-01,2026-06-30,new,95,60,34,1,61,0,medium,0.631578947368421,0.18333333333333332,0.5,True,monthly_rent
11410,서대문구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,5000_10000,"5,000만~1억원",122,5000.0,5000.0,5000.0,5000.0,9000.0,2026-06-25,2025-07-02,12,27,60,130.0,160.0,180.0,9.0,320.0,new,2025-07-01,2026-06-30,new,190,122,58,10,132,0,high,0.6421052631578947,0.22131147540983606,0.4918032786885246,True,monthly_rent
